id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
92039,140475,Flux,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102651,44811,Football Manager 2000,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67489,60113,For a Change,"""The sun has gone. It must be brought. You have a rock.""

It is set in a small world where the sun is gone, hidden behind the High Wall that casts an omnipresent shade. The player's goal is to bring back sunlight. The game's setting is somewhat surreal, containing such sights as giant glass cubes or machines that make lies true, and the language is characterized by odd word choices and a strange lexicon.",1999-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176602,1859,Force 21,NULL,1999-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139072,91738,Formula Nippon,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76992,8297,Formula One 99,NULL,1999-10-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22226,10908,Frame Gride,NULL,1999-07-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93845,3746,Freddi Fish 4: The Case of the Hogfish Rustlers of Briny Gulch,NULL,1999-11-05 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,3
190792,722,Freespace 2,NULL,1999-09-30 00:00:00.000,12,NULL,81.5000,2,79.2847,22
121768,23155,Freestyle Boardin' '99,NULL,1999-02-05 00:00:00.000,NULL,NULL,60.0000,1,NULL,NULL
103209,39088,Fres Fighter II Turbo,NULL,1999-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43064,198744,Frogger,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181341,1502,Front Mission 3,"There are two plots of Front Mission 3, and both revolve around Japanese wanzer test pilots Kazuki Takemura and Ryogo Kusama. Through a decision made early in the game, the player can play either the DHZ scenario or the USN scenario. The DHZ scenario stars Japanese scientist Aliciana ""Alisa"" Takemura, while the USN scenario revolves around scientist Emir ""Emma"" Klamsky.

Although both scenarios have different characters and story scenarios, they both share a number of events and locations in the game. Due to its storytelling approach, it is not known which of the two scenarios is canonically related to Front Mission 5: Scars of the War. On October 31, Kazuki begins testing a new prototype wanzer at a Kirishima Heavy Industries test site near Okinawa. Upon completing the test, he is informed that some construction wanzers need to be taken to the JDF base in Yokosuka. Ryogo asks Kazuki if he can join him in delivering the wanzers. If the player chooses to go with him, they will play the USN scenario. If the player does not go with him, they will play the DHZ scenario.

In either case, Kazuki and Ryogo are eventually tasked to deliver the Kirishima prototypes to the Yokosuka base. As they ready the wanzers for delivery, an explosion leads Kazuki to attempt going inside the base itself. The two test pilots are eventually forced to leave the base. Realizing that his sister Alisa was recently transferred to the base, Kazuki and Ryogo eventually find themselves back inside the complex.",1999-09-02 00:00:00.000,8,NULL,NULL,NULL,80.7523,22
152200,91811,Furby: Big Fun in Furbyland,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188502,191328,Fushigi no Dungeon: Fuurai no Shiren Tsukikage-mura no Kaibutsu,NULL,1999-12-08 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
115206,44695,G1 Jockey,NULL,1999-03-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
183644,1252,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",NULL,1999-10-05 00:00:00.000,4,NULL,70.0000,1,81.4185,18
1597,39550,Gaia Crusaders,NULL,1999-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140213,191872,Gakuen Hyoryuu Senki,April 2005. The main character is a high school student on a voyage trip with a lot of his girl classmates. He's been in love with his classmate Suzuki Kaori for a long time and now is a perfect opportunity to finally confess. But after an incident the main character wakes up alone at a beach shore. What will he do now?,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113575,54552,Galerians,"A young man named Rion wakes up in a hospital. He does not know who he is, he can hear a girl's voice in his mind, imploring him to save her. While trying to escape from the hospital, Rion is detained by guards, and discovers that he possesses devastating psychic powers. Trying to understand what has been done to him, Rion gradually uncovers the mystery behind the ""G Project"", a human experiment that involves unlocking the hidden potential of the human mind.",1999-08-26 00:00:00.000,1,NULL,NULL,NULL,55.1387,14
103756,146856,Galerians: Limited Edition,NULL,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141042,13659,Gallop Racer,NULL,1999-04-17 00:00:00.000,1,NULL,40.0000,0,NULL,NULL
163796,77907,Game & Watch Gallery 3,NULL,1999-04-08 00:00:00.000,NULL,NULL,66.0000,1,77.0000,3
82583,129173,Ganbare Goemon: Mononoke Douchuu Tobidase Nabe-Bugyou!,NULL,1999-12-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146626,129172,Ganbare Goemon: Tengu-tou no Gyakushuu!,NULL,1999-01-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110746,39891,Ganryu,NULL,1999-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120862,37508,Ganso JaJaMaru-kun,NULL,1999-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160433,24947,GARAGE: Bad Dream Adventure,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119422,71615,Garfield's Mad About Cats,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14156,10605,Garou: Mark of the Wolves,"Ten years after crime lord Geese Howard's death, the city of Southtown has become more peaceful. Now, the stage is the neighbour city known as Second Southtown. A new fighting tournament called ""King of Fighters: Maximum Mayhem"" starts in the area, and several characters related with the fighters from the old era of King of Fighters tournaments participate within it.",1999-01-26 00:00:00.000,5,NULL,80.0000,1,78.1650,48
53869,145879,G-Darius Ver.2,"G-Darius is a prequel story that revolves around a conflict between the humanoids of Amnelia and cyborg/chimera biovessels known as the ""Thiima"" (meant to mean simply ""deliverer of death""). The Thiima had been aroused by the Amnelian army's use of the weapon A.N. (All-Nothing) to annihilate the world Blazar, whom Amnelia had been at war with over jurisdiction over the moon Mahsah. Determined to protect their existence, and long ago programmed to protect the universe from just such threats as A.N., the Thiima swarmed on Amnelia. Although the armed forces were badly ravaged, Amnelian scientists and engineers were able to make use of both A.N. and reverse engineered Thiiman technology/life systems to create the Silver Hawk fighters. Ultimately, two pilots—Sameluck Raida and Lutia Feen—are chosen to perform a decisive attack on the main Thiima base: Kazumn, a satellite of the planet Darius.",1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106715,73965,Gearhead Garage,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101647,70665,Gekisou TomaRunner,NULL,1999-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70229,142652,Genocide,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143558,62438,Germs: Nerawareta Machi,NULL,1999-07-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12681,153816,Get Mushi Club: Minna no Konchuu Daizukan,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42315,210294,Gex 3: Deep Cover Gecko,NULL,1999-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43669,3505,Gex 3: Deep Cover Gecko,NULL,1999-03-23 00:00:00.000,8,NULL,67.0000,1,77.7977,19
161725,178021,Ghosts 'n Goblins,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169677,45828,Giant Gram: All Japan Pro Wrestling 2,NULL,1999-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176532,9162,Giga Wing,"Giga Wing takes place during a fictional war within a steampunk setting. The game is based on the player(s) trying to destroy a medallion which possesses great power. Many of the bosses use the medallion as a weapon. At the end, it shows that an evil man who pilots a ship called the ""Stranger"" is the real person who is in control of the Medallion, and was responsible for the war, as well as other conflicts in the past including World War II, and you fight him three times as a mini-boss and as the last boss. He appears to be a friend of Stuck 30 years ago when you fight him with Stuck. There are four different characters in the game: Sinnosuke, Ruby, Isha, and Stuck; and each of them has their own individual storyline. Players can also do team play mode that has two characters at once, creating a new storyline. In each storyline, there are two endings. In the bad ending, the character the player uses will sacrifice their life in a kamikaze attack that destroys the Medallion. In team up mode, generally one of the character does this, but sometimes both characters survive. In the good endings for either solo or team play, the characters do not sacrifice themselves.",1999-03-01 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
31063,24612,Give it Up! 2,NULL,1999-10-31 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
43683,63696,GL Tron,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185041,15480,Global Domination,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122856,193728,Glover,"In a peaceful, idyllic kingdom, a kindly wizard rules over various lands from his large castle. The beauty and harmony of the kingdom are protected by seven magical crystals, which sit on the spires of the castle. The wizard is aided in his magic by a pair of magic, four-fingered gloves, which are sentient. One day, though, the wizard accidentally mixes together a bad batch of potions, which create a massive explosion. The mishap turns the wizard into a statue, and sends his magic gloves in two directions—one flies out the window, while the other lands in a cauldron. The explosion also shakes the crystals from the spires, and they hurtle to the ground. The glove that landed outside—Glover—quickly casts a spell to transform the crystals into rubber balls to prevent them from shattering on the ground. They bounce away, entering the magical realms around the kingdom. Without the crystals, though, the world transforms into a foggy, desolate wasteland. To make matters worse, the other glove is corrupted by the potion in the cauldron and becomes the villain, Cross-Stitch.",1999-10-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76761,140986,Go Kart Challenge,NULL,1999-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
82672,45823,Godzilla Generations Maximum Impact,"The opening begins with Godzilla swimming in the sea, then later changes to him attacking a city with MGR-IInd appearing with the military. It then changes to Space Godzilla and Destoroyah appearing over the city, then appearing with Godzilla continuing his rampage through the city while the military/G-Force attacks him. They eventually manage to knock him down only to have him stand up in the next second. Godzilla then destroys/crumbles a building (a few G-Force soliders can be seen running while the building crumbles). After, Godzilla begins to charge his atomic breath, after a few seconds the building is seen exploding and soldiers scrambling/running and attacking, Godzilla fires his ray up into the sky, then a black hit point shows up as the screen darkens, marking the end of the intro. There's no sound effects in the intro, only music.",1999-12-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125857,75893,Godzilla: The Series,"After a giant electrical powered monster, named The Crackler began attacking New York City, Godzilla went to fight it while Randy Hernandez looked into a way to stop it. Godzilla fought it back, and was able to defeat it when it was weakened by its unwitting creator finally addressing his emotions. Afterward, Niko Tatopoulos called Major Anthony Hicks to tell him to stop attacking Godzilla, who had just saved the city, but Hicks revealed that no-one had orders to attack Godzilla. He was chased into the water by a helicopter, and went ashore on an island. On the island, Godzilla was attacked by more military vehicles and a population of Giant Mutant Bees, and eventually fought their Queen. After defeating the Mutant Bees, H.E.A.T. noticed that military assets were still attacking Godzilla, and they decided to continue facing them to get to their source. As Godzilla continued, he was met with more military and Cyber Flies before facing an enormous tank. After that, H.E.A.T. began to investigate tar on a beach that they believed to be linked to the disappearance of several swimmers. They were then attacked by a Mutant Giant Squid, which Godzilla defeated before more attacked, along with the military. Eventually they came upon some squids that were not charred from Godzilla's Fire Balls, but encased in the digestive tar they had found earlier. Before they could ponder for too long as to what was really creating the tar, the Crustaceous Rex surfaced and attacked Godzilla. While it was capable of using its tar to immobilize Godzilla, he was able to defeat it. After noticing that Godzilla was acting very hyperactive, H.E.A.T. was contacted by Cameron Winter, who accused them of trespassing before admitting that he was behind the odd military attacks on Godzilla in order to test his Solstice Technologies weapons, and that he was using a machine to control Godzilla. N.I.G.E.L. was able to dismantle it, and Godzilla advanced on the island and defeated updated versions of the Solstice Helicopter and Solstice Tank. Godzilla then reached the Solstice Industries facility on the island and destroyed it. With the mystery of who was attacking Godzilla behind them, H.E.A.T. and Godzilla headed back to New York City.",1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107043,3507,Goemon: Mononoke Sugoroku,NULL,1999-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188232,198748,Goldberg Smash & Bash Wrestling Game Fear the Spear,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138820,198749,Golden Tee Golf,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41848,113530,Golf Shiyouyo,NULL,1999-12-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112952,131079,Golgo-13,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
85836,73039,Goo! Goo! Soundy,NULL,1999-09-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133184,37506,Goraku Ou Tango!,NULL,1999-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172526,7833,Gorky 17,NULL,1999-11-30 00:00:00.000,5,1,80.0000,1,79.9584,14
4539,93475,GP 500,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120701,8306,G-Police: Weapons of Justice,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35718,1486,Gradius IV: Revival,"A distant memory.... 
 
The doomsday planet Bacterian has long been forgotten and Planet Gradius is enjoying a time of restored peace and prosperity. However their worst nightmare is about to become reality... again.... Suddenly, out of nowhere, a massive attack force appears, overwhelming the Gradius Defense Forces. 
 
Just when things are looking hopeless, a lone fighter screams across the sky. The battle for freedom is joined once more.....",1999-02-04 00:00:00.000,NULL,NULL,NULL,NULL,50.6853,5
102927,1597,Gran Turismo 2,NULL,1999-12-11 00:00:00.000,35,NULL,NULL,NULL,81.1932,144
66641,24513,Grand Prix World,NULL,1999-09-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
161692,44870,Grand Theft Auto,NULL,1999-10-22 00:00:00.000,3,NULL,NULL,NULL,60.0615,5
183550,819,Grand Theft Auto 2,"A sequel to Grand Theft Auto (1997), this game once again puts the player in the role of an aspiring thug hoping to climb to the top of the criminal world by completing missions and terrorizing the citizenry.",1999-10-22 00:00:00.000,151,NULL,70.0000,1,79.5697,436
51832,200403,Grand Theft Auto 2,NULL,1999-10-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104583,201653,Gransland,NULL,1999-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
22184,171230,Grey Tower,NULL,1999-01-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
